EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,OBJECTID
71981,1643551,REGULAR,PAPA MURPHY'S,,291 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2021/12/21 00:00:00,100,A,PAPA MURPHY'S,,1788
71981,1693356,REGULAR,PAPA MURPHY'S,,291 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/08/10 00:00:00,100,A,PAPA MURPHY'S,,1789
72123,1666461,REGULAR,AUDUBON CC POOL SNACK BAR,,3265 ROBIN RD,,LOUISVILLE,KY,40213,PRE-PACKAGED RETAIL,2022/04/20 00:00:00,100,,AUDUBON CC POOL SNACK BAR,,1790
72123,1666463,REGULAR,AUDUBON CC POOL SNACK BAR,,3265 ROBIN RD,,LOUISVILLE,KY,40213,PRE-PACKAGED RETAIL,2022/04/20 00:00:00,100,,AUDUBON CC POOL SNACK BAR,,1791
72126,1634858,REGULAR,FAMILY DOLLAR #26256,,1961 BROWNSBORO RD,,LOUISVILLE,KY,40206,PRE-PACKAGED RETAIL,2021/11/08 00:00:00,97,,FAMILY DOLLAR #26256,,1792
72220,1635354,REGULAR,MCALISTER'S DELI #1149,,6510 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2021/11/09 00:00:00,98,A,MCALISTER'S DELI #1149,,1793
72220,1673636,REGULAR,MCALISTER'S DELI #1149,,6510 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2022/05/18 00:00:00,98,A,MCALISTER'S DELI #1149,,1794
72225,1658959,FOLLOWUP,DOUBLE DRAGON #9,,9501 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/03/16 00:00:00,98,A,DOUBLE DRAGON #9,,1795
72225,1656776,REGULAR,DOUBLE DRAGON #9,,9501 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/03/08 00:00:00,91,C,DOUBLE DRAGON #9,,1796
72225,1694659,REGULAR,DOUBLE DRAGON #9,,9501 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/08/16 00:00:00,95,A,DOUBLE DRAGON #9,,1797
72419,1668582,REGULAR,WALMART #5297,,143 THIERMAN LN,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/04/27 00:00:00,100,A,WALMART #5297,,1798
72419,1668583,REGULAR,WALMART #5297,,143 THIERMAN LN,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/04/27 00:00:00,100,,WALMART #5297,,1799
72438,1668319,REGULAR,GORDON FOOD SERVICE STORE,,641 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/04/27 00:00:00,99,A,GORDON FOOD SERVICE STORE,,1800
72438,1668320,REGULAR,GORDON FOOD SERVICE STORE,,641 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/04/27 00:00:00,100,,GORDON FOOD SERVICE STORE,,1801
72438,1630825,REGULAR,GORDON FOOD SERVICE STORE,,641 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/10/20 00:00:00,100,A,GORDON FOOD SERVICE STORE,,1802
72438,1630826,REGULAR,GORDON FOOD SERVICE STORE,,641 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/10/20 00:00:00,100,,GORDON FOOD SERVICE STORE,,1803
72441,1655860,REGULAR,AFC SUSHI @ KROGER #389,,5929 TIMBER RIDGE DR,,PROPSECT,KY,40059,FOOD SERVICE,2022/03/03 00:00:00,100,A,AFC SUSHI @ KROGER #389,,1804
72441,1698272,REGULAR,AFC SUSHI @ KROGER #389,,5929 TIMBER RIDGE DR,,PROPSECT,KY,40059,FOOD SERVICE,2022/08/31 00:00:00,100,A,AFC SUSHI @ KROGER #389,,1805
72495,1629355,REGULAR,COURTYARD BY MARRIOTT,,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2021/10/13 00:00:00,98,A,COURTYARD BY MARRIOTT,,1806
72495,1629356,REGULAR,COURTYARD BY MARRIOTT,,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2021/10/13 00:00:00,99,,COURTYARD BY MARRIOTT,,1807
72495,1671505,REGULAR,COURTYARD BY MARRIOTT,,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/11 00:00:00,98,A,COURTYARD BY MARRIOTT,,1808
72495,1671506,REGULAR,COURTYARD BY MARRIOTT,,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/11 00:00:00,100,,COURTYARD BY MARRIOTT,,1809
72496,1663672,REGULAR,SPINELLI'S HIGHLANDS,,614 BAXTER AVE #1172,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/04/06 00:00:00,98,A,SPINELLI'S HIGHLANDS,,1810
72626,1659190,REGULAR,SUNERGOS COFFEE,,2122 S PRESTON ST,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/03/17 00:00:00,98,A,SUNERGOS COFFEE,,1811
72626,1701286,REGULAR,SUNERGOS COFFEE,,2122 S PRESTON ST,,LOUISVILLE,KY,40217,FOOD SERVICE,2022/09/13 00:00:00,98,A,SUNERGOS COFFEE,,1812
72636,1686071,REGULAR,WORLD MARKET,,4600 SHELBYVILLE RD,,LOUISVILLE,KY,40207,SUPERMARKET WITH PROCESSING,2022/07/13 00:00:00,100,,WORLD MARKET,,1813
72891,1636177,REGULAR,AFC SUSHI @ KROGER #387,,279 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2021/11/15 00:00:00,100,A,AFC SUSHI @ KROGER #387,,1814
72891,1673704,REGULAR,AFC SUSHI @ KROGER #387,,279 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/05/20 00:00:00,100,A,AFC SUSHI @ KROGER #387,,1815
72894,1632245,REGULAR,FIESTA TIME MEXICAN GRILL,,11320 MAPLE BROOK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2021/10/26 00:00:00,96,A,FIESTA TIME MEXICAN GRILL,,1816
72894,1672923,REGULAR,FIESTA TIME MEXICAN GRILL,,11320 MAPLE BROOK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/05/17 00:00:00,97,A,FIESTA TIME MEXICAN GRILL,,1817
72900,1631406,REGULAR,HOWL AT THE MOON,,434 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2021/10/21 00:00:00,100,A,HOWL AT THE MOON,,1818
72901,1652230,REGULAR,JASMINE CHINESE CUISINE,,13825 ENGLISH VILLA DR,,LOUISVILLE,KY,40245,FOOD SERVICE,2022/02/14 00:00:00,96,A,JASMINE CHINESE CUISINE,,1819
72901,1704114,REGULAR,JASMINE CHINESE CUISINE,,13825 ENGLISH VILLA DR,,LOUISVILLE,KY,40245,FOOD SERVICE,2022/09/26 00:00:00,93,A,JASMINE CHINESE CUISINE,,1820
72902,1644138,REGULAR,PANERA BREAD #904,,10451 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2021/12/27 00:00:00,97,A,PANERA BREAD #904,,1821
72902,1682536,REGULAR,PANERA BREAD #904,,10451 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/06/27 00:00:00,97,A,PANERA BREAD #904,,1822
72909,1651341,REGULAR,CHICK-FIL-A #1668,,10501 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/02/10 00:00:00,99,A,CHICK-FIL-A #1668,,1823
73000,1662949,REGULAR,PUZZLES FUN DOME,,11530 BLUEGRASS PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/04/04 00:00:00,100,A,PUZZLES FUN DOME,,1824
73000,1707004,REGULAR,PUZZLES FUN DOME,,11530 BLUEGRASS PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/10/06 00:00:00,100,A,PUZZLES FUN DOME,,1825
73433,1681390,REGULAR,SPEEDY MART,,4406 TAYLOR BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,2022/06/22 00:00:00,100,,SPEEDY MART,,1826
73595,1642586,REGULAR,COMFORT SUITES,,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,FOOD SERVICE,2021/12/16 00:00:00,95,A,COMFORT SUITES,,1827
73595,1701123,COMPLAINT,COMFORT SUITES,,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/12 00:00:00,,,COMFORT SUITES,,1828
73595,1701125,FOLLOWUP,COMFORT SUITES,,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/22 00:00:00,,,COMFORT SUITES,,1829
73595,1693953,REGULAR,COMFORT SUITES,,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/12 00:00:00,94,C,COMFORT SUITES,,1830
73595,1695998,FOLLOWUP,COMFORT SUITES,,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/22 00:00:00,98,A,COMFORT SUITES,,1831
73598,1657886,REGULAR,MARRIOTT RESTAURANT,,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/03/10 00:00:00,100,A,MARRIOTT RESTAURANT,,1832
73598,1701496,REGULAR,MARRIOTT RESTAURANT,,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/09/12 00:00:00,99,A,MARRIOTT RESTAURANT,,1833
73599,1657885,REGULAR,MARRIOTT BANQUET KITCHEN,,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/03/10 00:00:00,100,A,MARRIOTT BANQUET KITCHEN,,1834
73599,1701497,REGULAR,MARRIOTT BANQUET KITCHEN,,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/09/12 00:00:00,98,A,MARRIOTT BANQUET KITCHEN,,1835
73600,1651604,REGULAR,VICTORIA'S CATERING,,5410 VALLEY STATION RD,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/02/11 00:00:00,100,A,VICTORIA'S CATERING,,1836
73600,1692264,REGULAR,VICTORIA'S CATERING,,5410 VALLEY STATION RD,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/08/05 00:00:00,100,A,VICTORIA'S CATERING,,1837
73644,1657887,REGULAR,STARBUCKS MARRIOTT,,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/03/10 00:00:00,100,A,STARBUCKS MARRIOTT,,1838
73644,1701494,REGULAR,STARBUCKS MARRIOTT,,280 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/09/12 00:00:00,98,A,STARBUCKS MARRIOTT,,1839
73647,1635551,COMPLAINT,CENTER FOR WOMEN & FAMILIES,,927 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2021/10/26 00:00:00,,,CENTER FOR WOMEN & FAMILIES,,1840
73647,1635552,FOLLOWUP,CENTER FOR WOMEN & FAMILIES,,927 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2021/11/02 00:00:00,,,CENTER FOR WOMEN & FAMILIES,,1841
73647,1632336,REGULAR,CENTER FOR WOMEN & FAMILIES,,927 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2021/10/26 00:00:00,97,A,CENTER FOR WOMEN & FAMILIES,,1842
73647,1665594,REGULAR,CENTER FOR WOMEN & FAMILIES,,927 S 2ND ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/04/15 00:00:00,96,A,CENTER FOR WOMEN & FAMILIES,,1843
73985,1643035,REGULAR,PENN STATION,,3707 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,FOOD SERVICE,2021/12/17 00:00:00,97,A,PENN STATION,,1844
73985,1680986,REGULAR,PENN STATION,,3707 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/06/21 00:00:00,97,A,PENN STATION,,1845
73987,1651919,REGULAR,LONG JOHN SILVER'S,,5447 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/02/14 00:00:00,98,A,LONG JOHN SILVER'S,,1846
73987,1697801,REGULAR,LONG JOHN SILVER'S,,5447 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/08/30 00:00:00,97,A,LONG JOHN SILVER'S,,1847
74081,1698335,REGULAR,WALGREENS #9005,,200 E BROADWAY,,LOUISVILLE,KY,40202,PRE-PACKAGED RETAIL,2022/08/30 00:00:00,95,,WALGREENS #9005,,1848
74257,1695527,REGULAR,FAMILY DOLLAR #26820,,4126 TAYLOR BLVD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2022/08/21 00:00:00,96,,FAMILY DOLLAR #26820,,1849
74258,1644803,REGULAR,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/01/03 00:00:00,99,A,CUBA FOOD MART,,1850
74258,1644804,REGULAR,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/01/03 00:00:00,99,,CUBA FOOD MART,,1851
74258,1696536,REGULAR,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/24 00:00:00,87,C,CUBA FOOD MART,,1852
74258,1696537,REGULAR,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/24 00:00:00,88,,CUBA FOOD MART,,1853
74258,1697868,FOLLOWUP,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/30 00:00:00,98,A,CUBA FOOD MART,,1854
74258,1697869,FOLLOWUP,CUBA FOOD MART,,5422 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/30 00:00:00,97,,CUBA FOOD MART,,1855
74363,1634042,REGULAR,WALMART #5417,,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/11/03 00:00:00,98,A,WALMART #5417,,1856
74363,1634043,REGULAR,WALMART #5417,,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/11/03 00:00:00,98,,WALMART #5417,,1857
74363,1671600,REGULAR,WALMART #5417,,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/05/11 00:00:00,96,,WALMART #5417,,1858
74363,1671599,REGULAR,WALMART #5417,,175 OUTER LOOP,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/05/11 00:00:00,98,A,WALMART #5417,,1859
74408,1653087,FOLLOWUP,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/16 00:00:00,99,B,LEMONGRASS RESTAURANT,,1860
74408,1664410,COMPLAINT,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/01 00:00:00,,,LEMONGRASS RESTAURANT,,1861
74408,1664411,OFFICE,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/03/01 00:00:00,,,LEMONGRASS RESTAURANT,,1862
74408,1665099,COMPLAINT,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/07 00:00:00,,,LEMONGRASS RESTAURANT,,1863
74408,1665110,ENFORCEMENT ACTIONS,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/15 00:00:00,,,LEMONGRASS RESTAURANT,,1864
74408,1665113,FOLLOWUP,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/16 00:00:00,,,LEMONGRASS RESTAURANT,,1865
74408,1649931,REGULAR,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/01 00:00:00,86,C,LEMONGRASS RESTAURANT,,1866
74408,1650810,FOLLOWUP,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/02/07 00:00:00,95,C,LEMONGRASS RESTAURANT,,1867
74408,1701894,REGULAR,LEMONGRASS RESTAURANT,,11606 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/09/15 00:00:00,88,C,LEMONGRASS RESTAURANT,,1868
74409,1677216,REGULAR,CHEESECAKE FACTORY,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/06/06 00:00:00,97,A,CHEESECAKE FACTORY,,1869
74650,1695121,REGULAR,POLO FIELDS CC POOL SNACK BAR,,17001 POLO FIELDS LN,,LOUISVILLE,KY,40245,STATIONARY RESTRICTED CONCESSON,2022/08/16 00:00:00,98,,POLO FIELDS CC POOL SNACK BAR,,1870
74656,1653206,REGULAR,PF CHANG'S,,9120 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/02/18 00:00:00,97,A,PF CHANG'S,,1871
74656,1694404,FOLLOWUP,PF CHANG'S,,9120 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/08/15 00:00:00,100,A,PF CHANG'S,,1872
74656,1692690,REGULAR,PF CHANG'S,,9120 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/08/08 00:00:00,94,C,PF CHANG'S,,1873
74670,1645662,REGULAR,SALSARITA'S,,285 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/01/10 00:00:00,100,A,SALSARITA'S,,1874
74670,1692184,REGULAR,SALSARITA'S,,285 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/08/05 00:00:00,100,A,SALSARITA'S,,1875
74913,1655603,SURVEY,SAVE-A-LOT,,4148 TAYLOR BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,2022/02/18 00:00:00,,,SAVE-A-LOT,,1876
74913,1697522,REGULAR,SAVE-A-LOT,,4148 TAYLOR BLVD,,LOUISVILLE,KY,40215,SUPERMARKET WITH PROCESSING,2022/08/29 00:00:00,97,,SAVE-A-LOT,,1877
75119,1643531,REGULAR,SUBWAY #34164,,2840 PACKERLAND WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,2021/12/21 00:00:00,95,A,SUBWAY #34164,,1878
75119,1691433,REGULAR,SUBWAY #34164,,2840 PACKERLAND WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/03 00:00:00,96,A,SUBWAY #34164,,1879
75196,1662903,REGULAR,RESIDENCE INN,,333 E MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/03/02 00:00:00,100,A,RESIDENCE INN,,1880
75196,1696545,REGULAR,RESIDENCE INN,,333 E MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/23 00:00:00,100,A,RESIDENCE INN,,1881
75222,1632558,REGULAR,PAUL'S FRUIT MARKET,,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2021/10/27 00:00:00,100,A,PAUL'S FRUIT MARKET,,1882
75222,1632559,REGULAR,PAUL'S FRUIT MARKET,,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2021/10/27 00:00:00,100,,PAUL'S FRUIT MARKET,,1883
75222,1675784,REGULAR,PAUL'S FRUIT MARKET,,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/31 00:00:00,100,A,PAUL'S FRUIT MARKET,,1884
75222,1675785,REGULAR,PAUL'S FRUIT MARKET,,3922 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/31 00:00:00,100,,PAUL'S FRUIT MARKET,,1885
75536,1642522,REGULAR,KROGER L-763,,520 N 35TH ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/12/15 00:00:00,99,A,KROGER L-763,,1886
75536,1642523,REGULAR,KROGER L-763,,520 N 35TH ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/12/15 00:00:00,98,,KROGER L-763,,1887
75536,1707205,REGULAR,KROGER L-763,,520 N 35TH ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/10/07 00:00:00,98,A,KROGER L-763,,1888
75536,1707206,REGULAR,KROGER L-763,,520 N 35TH ST,,LOUISVILLE,KY,40212,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/10/07 00:00:00,98,,KROGER L-763,,1889
75553,1631459,REGULAR,EVERGREEN CHRISTIAN PRESCHOOL,,311 EVERGREEN RD,,LOUISVILLE,KY,40243,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2021/10/22 00:00:00,100,A,EVERGREEN CHRISTIAN PRESCHOOL,,1890
75553,1670063,REGULAR,EVERGREEN CHRISTIAN PRESCHOOL,,311 EVERGREEN RD,,LOUISVILLE,KY,40243,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/05/04 00:00:00,94,A,EVERGREEN CHRISTIAN PRESCHOOL,,1891
75555,1651520,REGULAR,MIRABELLE GOURMET CATERING,,1309 CHRISTY AVE,,LOUISVILLE,KY,40204,CATERERS,2022/02/11 00:00:00,100,A,MIRABELLE GOURMET CATERING,,1892
75555,1693758,REGULAR,MIRABELLE GOURMET CATERING,,1309 CHRISTY AVE,,LOUISVILLE,KY,40204,CATERERS,2022/08/11 00:00:00,96,A,MIRABELLE GOURMET CATERING,,1893
75560,1645481,REGULAR,PROOF ON MAIN,,702 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/01/05 00:00:00,100,A,PROOF ON MAIN,,1894
75560,1693973,REGULAR,PROOF ON MAIN,,702 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/08 00:00:00,100,A,PROOF ON MAIN,,1895
75561,1637184,REGULAR,KROGER L-743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/11/18 00:00:00,99,A,KROGER L-743,,1896
75561,1637185,REGULAR,KROGER L-743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/11/18 00:00:00,98,,KROGER L-743,,1897
75561,1676713,REGULAR,KROGER L-743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/02 00:00:00,99,A,KROGER L-743,,1898
75561,1676714,REGULAR,KROGER L-743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/06/02 00:00:00,96,,KROGER L-743,,1899
75564,1696481,REGULAR,CORNERSTONE CHILD DEVELOPMENT CENTER,,211 BROWNS LN,,LOUISVILLE,KY,40207,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/08/24 00:00:00,100,A,CORNERSTONE CHILD DEVELOPMENT CENTER,,1900
75567,1661964,REGULAR,KING PIN LANES,,9525 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/03/30 00:00:00,98,A,KING PIN LANES,,1901
75567,1699473,REGULAR,KING PIN LANES,,9525 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/09/06 00:00:00,98,A,KING PIN LANES,,1902
75568,1645482,REGULAR,PROOF ON MAIN BAR,,700 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/01/05 00:00:00,100,A,PROOF ON MAIN BAR,,1903
75568,1693972,REGULAR,PROOF ON MAIN BAR,,700 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/08 00:00:00,100,A,PROOF ON MAIN BAR,,1904
75804,1634557,REGULAR,AFC SUSHI @ KROGER #764,,9501 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2021/11/05 00:00:00,99,A,AFC SUSHI @ KROGER #764,,1905
75804,1674095,REGULAR,AFC SUSHI @ KROGER #764,,9501 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/05/23 00:00:00,99,A,AFC SUSHI @ KROGER #764,,1906
75807,1634555,REGULAR,KROGER L-764,,9501 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/11/05 00:00:00,98,A,KROGER L-764,,1907
75807,1634556,REGULAR,KROGER L-764,,9501 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,001 SQ FT OR OVER",2021/11/05 00:00:00,96,,KROGER L-764,,1908
75807,1673188,REGULAR,KROGER L-764,,9501 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/05/18 00:00:00,97,A,KROGER L-764,,1909
75807,1673189,REGULAR,KROGER L-764,,9501 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022/05/18 00:00:00,98,,KROGER L-764,,1910
76130,1656035,REGULAR,CHERISHED CHILDREN CHRISTIAN CHILD CARE,,12710 OLD HENRY RD,,LOUISVILLE,KY,40223,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/03/04 00:00:00,100,A,CHERISHED CHILDREN CHRISTIAN CHILD CARE,,1911
76130,1697786,REGULAR,CHERISHED CHILDREN CHRISTIAN CHILD CARE,,12710 OLD HENRY RD,,LOUISVILLE,KY,40223,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/08/30 00:00:00,100,A,CHERISHED CHILDREN CHRISTIAN CHILD CARE,,1912
76226,1703972,COMPLAINT,JEFF RUBY'S LOUISVILLE,,325 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/09/15 00:00:00,,,JEFF RUBY'S LOUISVILLE,,1913
76226,1693009,REGULAR,JEFF RUBY'S LOUISVILLE,,325 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/09 00:00:00,99,A,JEFF RUBY'S LOUISVILLE,,1914
76227,1637181,REGULAR,AFC SUSHI @ KROGER #743,,12611 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2021/11/18 00:00:00,100,A,AFC SUSHI @ KROGER #743,,1915
